csp,pv,out
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,78.934,75.922
0.4173,449.93,436.67
1.5549,541.93,525.31
1.6726,571.07,553.33
1.5969,570.34,552.62
1.5589,559.39,542.1
1.5756,568.82,551.19
1.598,561.05,543.72
1.5856,540.58,524.03
0.9919,433.97,421.21
0,102.01,98.655
0,0,-0.8327
0.0097,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,103.08,99.71
0.6625,487.63,473.03
2.0063,602.19,583.21
2.1141,607.87,588.7
2.0274,595.52,576.85
1.9183,576.4,558.49
1.9531,591.6,573.11
2.029,599.19,580.4
2.0496,592.88,574.35
1.424,510.44,495.01
0.1459,141.99,138
0,0,-0.8327
0.0093,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,109.19,105.73
0.8756,530.08,513.91
2.2281,612.02,592.65
2.3096,615.69,596.18
2.2389,597.45,578.67
2.1608,584.21,565.96
2.0869,609.84,590.59
1.6827,515.87,500.23
1.6516,522.34,506.46
1.5008,547.72,530.9
0.2696,185.85,179.53
0,0,-0.8327
0.01,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0.0573,154.72,150.53
1.5394,619.21,599.55
2.6343,640.27,619.75
2.5678,629.3,609.27
2.3841,607.61,588.47
2.1889,605.04,586.02
1.9985,599.35,580.57
2.1558,613.4,594.07
2.0878,592.72,574.22
1.3745,491.47,476.77
0.1389,141.48,137.51
0,0,-0.8327
0.0097,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,96.717,93.44
0.1151,370.45,359.62
0.7768,454.74,441.31
0.9577,511.73,496.25
1.1848,555.39,538.25
1.4211,566.3,548.75
1.4183,565.41,547.89
1.2773,539.71,523.17
1.0574,466.69,452.84
0.3869,320.9,311.47
0,82.573,79.507
0.0111,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,122.77,119.09
0.6073,472.61,458.56
1.5932,553.15,536.11
1.7974,599.45,580.59
2.0089,611.79,592.43
2.2074,607.78,588.59
2.3193,617.91,598.32
2.4395,633.54,613.32
2.483,636.79,616.44
1.927,594.17,575.52
0.3868,200.81,194.2
0,0,-0.8327
0.0089,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0.055,178.14,171.95
1.5716,613.21,593.79
2.6401,642.95,622.32
2.5929,634.24,613.98
2.4605,615.65,596.15
2.3535,603.3,584.29
2.363,614.72,595.27
2.4417,632.18,612.03
2.4235,627.87,607.89
1.785,563.26,545.82
0.3051,185.53,179.21
0,0,-0.8327
0.0085,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0.0543,194.5,188.03
1.6041,622.49,602.7
2.6807,655.26,634.11
2.6037,641.67,621.09
2.4701,620.51,600.8
2.3866,607.07,587.91
2.3878,615.28,595.81
2.5065,631.28,611.17
2.6119,637.25,616.89
2.1208,607.64,588.47
0.4931,222.75,215.66
0,0,-0.8327
0,0,-0.8327
0.0085,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0.1244,203.79,197.12
1.6746,613.07,593.66
2.6922,642.57,621.99
2.6342,635.89,615.6
2.529,619.09,599.5
2.476,608.27,589.13
2.5026,617.32,597.82
2.6021,631.86,611.78
2.642,635.89,615.65
1.9191,574.48,556.67
0.3976,214.55,207.64
0,0,-0.8327
0.0086,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0.0538,190.68,184.27
1.5076,595.59,576.88
2.5147,635.57,615.24
2.5341,633.01,612.81
2.467,621.94,602.19
2.4085,611.85,592.52
2.4456,621.37,601.67
2.5442,631.28,611.19
2.5512,632.81,612.66
2.0167,589.35,570.93
0.4604,217.79,210.81
0,0,-0.8327
0.0094,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,135.29,131.41
0,150.44,146.32
0,198.53,191.97
0,325.1,315.56
0.0577,404.51,392.66
1.1198,544.93,528.27
1.6243,555.65,538.61
2.2535,611.13,591.94
2.5017,621.99,602.36
1.9991,575.02,557.26
0.4684,218.54,211.55
0,0,-0.8327
0.0093,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,4.5576,-0.8207
0,72.878,69.953
0.0022,210.17,203.36
1.3199,523.84,507.91
2.2662,634.51,614.24
2.3041,621.05,601.34
2.2718,604.71,585.68
2.3557,612.15,592.85
2.4641,630.53,610.51
2.4731,623.93,604.16
1.9338,575.81,557.94
0.3958,213.97,207.07
0,0,-0.8327
0.0085,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0.1234,239.83,232.35
1.6824,623.21,603.39
2.6232,661.11,639.72
2.5773,663.25,641.77
2.3291,644.01,623.33
2.027,622.43,602.63
1.6629,539.85,523.31
2.1696,679.59,657.46
1.308,413.46,401.34
0.9671,411.6,399.53
0.3135,270.21,262.03
0,5.1705,3.0915
0.0111,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0.2557,297.97,289.12
2.067,660.35,638.99
2.8965,677.98,655.88
1.9804,614.11,594.66
0.6793,459.95,446.34
0.9198,522.24,506.37
0.1471,334.23,324.43
0.4776,444.9,431.8
0.9572,480.35,466.01
0.2065,216.76,209.8
0,54.841,52.153
0.0091,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,3.2563,-0.8207
0,217.87,210.89
0.5467,424.16,411.71
0.4995,328.51,318.88
0.7502,501.05,485.96
0.2507,337.55,327.66
0,296.57,287.75
0.2136,394.94,383.39
2.1318,710.65,687.14
2.2565,618.79,599.15
1.4917,494.16,479.33
0.3505,242.11,234.59
0,0,-0.8327
0.0099,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,62.149,59.375
0,111.38,107.88
0,234.24,226.89
0.0581,395.9,384.32
0.8542,610.1,590.82
0.3569,465.77,451.95
0.8104,531.8,515.56
0.7441,486.42,471.86
0,198.57,192.01
0,106.9,103.46
0.0104,25.336,23.004
0,5.6531,3.5724
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,62.982,60.197
0,209.78,202.98
0,322.38,312.92
0,462.12,448.44
0,316.61,307.3
0,243.88,236.32
0.4195,457.9,444.37
1.8692,646.41,625.63
1.9412,609.99,590.7
1.2066,494.44,479.6
0.0447,156.53,152.32
0,0,-0.8327
0.0086,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,3.2841,-0.8207
0.3429,329.21,319.56
2.1022,646.57,625.79
2.8686,668.47,646.77
2.7673,667.7,646.05
2.2507,579.35,561.28
1.846,587.24,568.86
1.7782,590.85,572.34
2.1707,710.65,687.14
2.2767,642.53,621.95
1.2803,482.46,468.04
0.2034,221.8,214.73
0,0,-0.8327
0.0104,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,4.0682,-0.8207
0.2675,328.7,319.06
2.0391,644.06,623.38
2.8205,669.74,647.98
2.8081,665.16,643.62
2.6932,650.54,629.61
2.6058,639.84,619.37
2.6162,651.07,630.14
2.6741,660.68,639.36
2.603,668.23,646.59
2.1158,605.84,586.74
0.5875,266.46,258.38
0,4.5564,-0.8207
0,0,-0.8327
0.0082,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,12.068,9.8866
0.2555,324.1,314.59
1.9005,623.65,603.8
2.6184,657.88,636.63
2.6048,661.78,640.38
2.5392,646.21,625.46
2.4202,643.06,622.46
1.4136,532.96,516.68
0.7894,473.11,459.03
0,227.65,220.45
0.1512,246.26,238.64
0.3537,275.66,267.35
0,7.2225,5.127
0.0101,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,7.3778,5.2608
0.2664,342.2,332.18
2.0262,635.99,615.65
2.75,667.23,645.63
2.7411,656.98,635.83
2.6466,644.9,624.26
2.6275,640.34,619.91
2.6567,645.31,624.68
2.7096,652.83,631.9
2.6813,650.64,629.8
2.159,599.31,580.54
0.5509,253.74,245.95
0,5.4455,3.3717
0,0,-0.8327
0.0095,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,8.5445,6.4207
0.0561,279.03,270.64
1.3326,518.25,502.52
2.1304,593.8,575.19
2.5058,657.71,636.55
2.4847,644.2,623.63
2.325,629.1,609.16
2.2001,633.21,613.11
2.3709,646.81,626.14
2.5586,646.13,625.49
1.9741,590.06,571.66
0.1616,70.754,67.859
0,0,-0.8327
0,0,-0.8327
0.0066,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,5.2152,3.1297
0,122.96,119.28
0.1983,391.75,380.29
1.7968,615.98,596.45
2.489,668.14,646.49
2.5246,652.52,631.54
2.5077,636.83,616.5
2.4572,647.79,627.04
1.3732,415.37,403.19
1.7777,592.26,573.75
0.4363,187.93,181.58
0.2422,265.85,257.78
0,8.2277,6.1231
0.0102,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,6.5678,4.4661
0,76.5,73.523
0.0033,164.8,160.46
1.551,595.63,576.92
2.6215,664.23,642.74
2.6941,653.06,632.05
2.6425,644.3,623.67
2.5429,655.3,634.22
2.1555,630.06,610.03
2.082,612.79,593.46
1.2693,442.43,429.41
0.204,186.91,180.57
0,9.1447,7.0291
0.0101,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,13.117,10.929
0.4255,361.7,351.12
2.0724,618.54,598.92
2.7079,657.27,636.11
2.6824,654.12,633.12
2.6083,640.37,619.95
2.5678,633.54,613.41
2.5937,637.87,617.58
2.6424,645.76,625.16
2.641,636.34,616.13
2.1918,585.81,567.62
0.6577,277.59,269.23
0,7.5338,5.4454
0,0,-0.8327
0.0092,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,14.479,12.269
0.3574,371.87,360.99
2.1213,630.38,610.34
2.7492,660.26,639.03
2.7598,655.15,634.16
2.6577,647.12,626.47
2.5287,638.4,618.13
2.4511,641.87,621.46
2.4258,646.39,625.81
2.3076,621.3,601.75
1.7082,525.58,509.75
0.3717,240.54,233.06
0,6.8599,4.7823
0.0094,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,12.026,9.8901
0,220.13,213.1
0.7548,458.03,444.51
1.2548,517.98,502.37
1.3853,582.02,564.01
1.3247,583.99,565.94
1.3195,561.88,544.71
1.9408,631.53,611.6
2.0142,617.19,597.85
1.7325,561.33,544.19
1.1656,443.89,431
0.1369,195.96,189.48
0,7.1627,5.0873
0.0104,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,10.057,7.9436
0,32.333,29.967
0,71.208,68.342
0.2126,351.52,341.29
0.8761,561.84,544.65
0.2757,404.66,392.86
0,409.28,397.32
0,521.26,505.55
0,433.83,421.14
0.0012,223.33,216.22
0,154.92,150.73
0,54.041,51.373
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,14.378,12.181
0.1357,349.94,339.7
1.6094,611.87,592.51
2.3936,671.15,649.36
2.4699,660.35,639.03
2.4072,646.41,625.68
2.3193,652.02,631.07
2.0504,618.92,599.33
2.2427,650.78,629.9
2.2102,644,623.39
1.6417,551.55,534.58
0.3438,233.94,226.6
0,8.459,6.3524
0.0101,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,22.51,20.196
0.4663,411.33,399.28
2.4121,662,640.6
2.9966,680.32,658.17
2.9583,679.24,657.16
2.8635,667.44,645.87
2.8305,660.92,639.63
2.8358,667.72,646.15
2.8779,673.65,651.84
2.8497,663.37,641.99
2.439,624.72,604.92
0.8118,323.02,313.54
0,12.839,10.686
0,0,-0.8327
0.0091,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,18.485,16.223
0.456,411.1,399.06
2.2177,647.27,626.46
2.6646,682.47,660.18
2.5288,698.99,676.01
2.4532,680.73,658.54
2.2575,663.19,641.74
1.9698,622.26,602.49
2.5009,700.62,677.59
2.1296,639.12,618.66
0.835,313.22,303.99
0.0416,217.67,210.69
0.0122,12.224,10.063
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,32.503,30.065
0.6047,470.35,456.37
2.5326,677.08,655.02
3.0894,697.27,674.37
3.0675,694.01,671.27
2.8216,673.87,651.99
2.823,667.84,646.24
2.8697,674.3,652.44
2.8972,676.53,654.58
2.8406,672.75,650.96
2.3266,612.47,593.17
0.7283,316.45,307.14
0,13.751,11.589
0,0,-0.8327
0.0079,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,33.576,31.126
0.6934,465.68,451.87
2.4819,655.2,634.09
2.9467,674.72,652.83
2.9467,675.57,653.66
2.8922,664.32,642.9
2.8914,659.05,637.87
2.9492,667.5,645.98
3.0498,672.47,650.75
3.0407,668.23,646.69
2.5571,622.2,602.56
0.9132,337.38,327.5
0,19.605,17.387
0,0,-0.8327
0.0075,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,39.442,36.928
0.9148,497.52,482.56
2.7739,666.29,644.78
3.1317,683.43,661.21
2.7682,664.13,642.74
2.4679,645.43,624.84
2.729,678.8,656.83
2.4892,690.94,668.43
1.5423,535.73,519.5
1.1231,396.75,385.18
1.8665,587.26,569.04
0.6643,291.76,283.06
0,5.9496,3.8737
0,0,-0.8327
0.0091,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,44.813,42.239
0.8885,508.11,492.76
2.7357,677.78,655.74
3.1481,678.9,656.88
3.1026,673.76,651.98
3.028,664.69,643.31
2.9306,653.25,632.38
2.9367,657.3,636.26
3.0152,661.63,640.41
3.0244,654.27,633.37
2.6451,624.34,604.67
1.0476,360.32,349.84
0,21.256,19.03
0,0,-0.8327
0.0081,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,46.963,44.365
0.9303,512.99,497.46
2.7992,662.59,641.25
3.212,677.82,655.89
3.1924,672.52,650.85
3.1212,661.17,640
3.0696,653.53,632.69
3.0822,659.45,638.36
3.1313,665.46,644.12
3.1356,661.65,640.48
2.7844,635.93,615.82
1.1161,368.54,357.86
0,21.669,19.446
0,0,-0.8327
0.0074,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,32.584,30.152
0,324.47,314.95
0,355.54,345.14
0,422.72,410.36
0,462.43,448.84
0,415.39,403.31
0.1628,508.26,493.08
1.2043,599.57,580.91
0.9049,458.6,445.19
0.9154,434.74,422.08
0.6816,335.19,325.42
0.1305,267.61,259.51
0,5.1696,3.104
0.0125,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,30.611,28.22
0.0051,328.44,318.81
1.0592,467.69,453.87
1.7762,609.16,590.07
1.6803,616.54,597.16
0.9769,544.27,527.74
0.6392,538.25,521.98
0,349.98,339.85
0,200.25,193.69
0.0106,88.158,85.074
0,32.558,30.234
0,20.946,18.746
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,9.8094,7.6905
0,41.404,38.89
0,86.916,83.787
0,243.28,235.73
0,409.49,397.51
0,537.46,521.11
0,564.81,547.42
0,535,518.72
0,448.65,435.44
0,423.42,411
0,286.81,278.24
0,88.172,85.024
0,9.4037,7.2881
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,16.34,14.126
0,61.163,58.401
0,118.21,114.6
0,272.6,264.36
0,398.53,386.86
0,561.57,544.22
0.3628,589.06,570.67
0.7102,565.98,548.51
0.8894,551.98,535.04
0.8849,483.89,469.43
0.4084,353.14,342.81
0,125.16,121.44
0.0113,5.2935,3.2185
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,20.939,18.645
0,266.63,258.54
0.2952,408.65,396.68
1.2665,570.91,553.17
1.7014,638.19,617.8
1.8274,652.64,631.69
1.8744,650.76,629.9
1.7801,642.93,622.41
1.6195,612.64,593.37
1.3399,531.25,515.13
0.8398,392.73,381.24
0,157.79,153.56
0,10.719,8.5909
0.0105,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,27.128,24.755
0,238.09,230.66
0,380.33,369.21
0.1589,423.31,410.89
0.962,555.1,538.08
1.395,623.53,603.84
1.4892,618.3,598.83
1.4769,618.21,598.77
1.1567,552.84,536
0.2103,309.62,300.54
0,140.17,136.22
0.0097,114.05,110.5
0,8.4306,6.3382
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,13.724,11.551
0,91.355,88.16
0,232.64,225.33
0,374.64,363.69
0,294.99,286.21
0,333.11,323.35
0,450.13,436.89
0.7021,593.68,575.18
0.4424,429.05,416.5
0,240.01,232.53
0.0118,88.756,85.599
0,88.387,85.236
0,10.618,8.4982
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,71.524,68.619
0.9247,535.61,519.23
2.8452,671.7,649.92
3.1514,695.72,672.93
2.9836,695.8,673.03
2.4142,652.89,631.95
1.6162,578.83,560.87
1.1363,513.36,497.85
1.9052,670.61,648.94
1.5978,587.46,569.15
0.6361,334.62,324.81
0,23.046,20.767
0,4.5917,-0.8207
0.0095,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,68.306,65.447
0.7112,502.01,486.88
2.2807,638.23,617.83
2.2274,628.54,608.55
2.1118,631.44,611.36
2.2949,663.29,641.92
2.2065,644.16,623.58
2.1426,666.3,644.81
1.6256,548.32,531.54
1.6161,555.2,538.16
1.5505,539.66,523.21
0.5468,343.06,333.02
0,16.622,14.421
0,0,-0.8327
0.0086,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,79.505,76.484
0.7346,514.06,498.49
1.6272,569.65,551.96
1.4087,544.91,528.18
0.8495,487.72,473.11
0.7574,490.09,475.4
1.9747,660.77,639.49
1.6448,567.66,550.11
1.346,528.6,512.51
1.3367,531.51,515.3
0.8834,339.28,329.35
0.1827,267.81,259.69
0,11.758,9.6084
0.0119,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,73.949,71.008
1.0647,607.59,588.4
2.9609,701.03,677.98
3.2783,710.64,687.14
3.2811,709.62,686.21
3.2024,700.18,677.23
3.1591,692.26,669.66
3.1739,698,675.15
3.1714,697.95,675.11
3.1439,697.33,674.52
2.8545,661.84,640.55
1.3203,434.76,421.98
0,39.97,37.477
0,0,-0.8327
0.0073,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,91.611,88.411
0.6997,508.13,492.78
2.2279,631.42,611.32
2.5661,672.26,650.51
2.6902,689.06,666.62
2.7357,682.83,660.68
2.761,677.04,655.15
2.7733,681.53,659.46
2.7016,678.55,656.62
2.4646,645.36,624.82
1.8801,551.24,534.45
0.4596,280.32,271.92
0,22.064,19.834
0.0096,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,93.905,90.671
0.8247,515.71,500.08
2.3807,636,615.79
2.7439,677.97,656.07
2.7633,678.67,656.75
2.6968,675.58,653.8
2.7135,673.85,652.16
2.701,676.2,654.4
2.4176,653.19,632.39
2.2522,620.75,601.29
1.793,532.91,516.87
0.4584,278.63,270.32
0,19.35,17.171
0.0096,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,51.859,49.234
0.0015,312.86,303.64
0.9173,481.7,467.44
1.3382,581.05,563.11
1.3065,592.99,574.6
1.209,606.02,587.13
1.3533,621.03,601.57
1.6615,637.5,617.38
1.6873,616.15,596.91
1.4896,544.86,528.43
1.0872,444.83,432
0.091,202.95,196.38
0,15.654,13.522
0.0096,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,123.52,119.83
1.251,593.11,574.5
2.7887,677.91,655.87
3.065,705.23,682.04
3.1074,703.98,680.85
3.0888,700.29,677.33
3.025,694.53,671.83
3.0182,698,675.16
3.0007,701.64,678.62
2.8665,686.33,663.99
2.4201,627.49,607.58
0.9515,385.54,374.26
0,32.174,29.762
0,0,-0.8327
0.0092,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0.0015,145.64,141.6
1.4949,622.19,602.41
3.0557,708.67,685.31
3.3152,710.65,687.14
3.3726,710.65,687.14
3.3555,710.62,687.14
3.3388,705.92,682.7
3.3533,707.08,683.8
3.3881,707.62,684.31
3.3292,702.83,679.75
2.9237,668.07,646.54
