csp,pv,out
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,103.08,99.71
0.7495,487.63,473.03
1.72175,602.19,583.21
1.8685,607.87,588.7
2.013,595.52,576.85
2.17625,576.4,558.49
2.43075,591.6,573.11
2.5035,599.19,580.4
1.198,592.88,574.35
0.0535,510.44,495.01
0,141.99,138
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,109.19,105.73
1.21225,530.08,513.91
1.9125,612.02,592.65
2.076,615.69,596.18
2.26475,597.45,578.67
2.47275,584.21,565.96
2.6365,609.84,590.59
1.97475,515.87,500.23
0.95175,522.34,506.46
0.04625,547.72,530.9
0,185.85,179.53
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
1.25175,154.72,150.53
1.87325,619.21,599.55
2.233,640.27,619.75
2.291,629.3,609.27
2.37275,607.61,588.47
2.48525,605.04,586.02
2.38125,599.35,580.57
2.742,613.4,594.07
1.26725,592.72,574.22
0.2455,491.47,476.77
0.52125,141.48,137.51
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,96.717,93.44
0,370.45,359.62
0,454.74,441.31
0,511.73,496.25
1.047,555.39,538.25
1.67025,566.3,548.75
1.74625,565.41,547.89
1.569,539.71,523.17
0.69875,466.69,452.84
0.0215,320.9,311.47
0,82.573,79.507
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,122.77,119.09
0.4465,472.61,458.56
1.35325,553.15,536.11
1.60425,599.45,580.59
2.019,611.79,592.43
2.5305,607.78,588.59
2.8495,617.91,598.32
3.0445,633.54,613.32
1.53425,636.79,616.44
0.39775,594.17,575.52
1.082,200.81,194.2
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0.9985,178.14,171.95
1.93275,613.21,593.79
2.255,642.95,622.32
2.3395,634.24,613.98
2.468,615.65,596.15
2.65975,603.3,584.29
2.89025,614.72,595.27
3.04175,632.18,612.03
1.54,627.87,607.89
0.33725,563.26,545.82
0.887,185.53,179.21
0.06225,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0.99625,194.5,188.03
1.968,622.49,602.7
2.29925,655.26,634.11
2.347,641.67,621.09
2.47875,620.51,600.8
2.7105,607.07,587.91
2.9075,615.28,595.81
3.10225,631.28,611.17
1.6645,637.25,616.89
0.43425,607.64,588.47
1.2595,222.75,215.66
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
1.2205,203.79,197.12
1.949,613.07,593.66
2.3035,642.57,621.99
2.3765,635.89,615.6
2.53675,619.09,599.5
2.785,608.27,589.13
3.0305,617.32,597.82
3.203,631.86,611.78
1.73375,635.89,615.65
0.34575,574.48,556.67
1.06675,214.55,207.64
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0.67025,190.68,184.27
1.81025,595.59,576.88
2.17075,635.57,615.24
2.3065,633.01,612.81
2.48575,621.94,602.19
2.733,611.85,592.52
2.988,621.37,601.67
3.143,631.28,611.19
1.67225,632.81,612.66
0.3715,589.35,570.93
1.07825,217.79,210.81
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,135.29,131.41
0,150.44,146.32
0,198.53,191.97
0,325.1,315.56
0,404.51,392.66
1.317,544.93,528.27
1.9235,555.65,538.61
2.87275,611.13,591.94
1.674,621.99,602.36
0.3575,575.02,557.26
1.085,218.54,211.55
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,4.5576,-0.8207
0,72.878,69.953
0,210.17,203.36
0.916,523.84,507.91
2.1765,634.51,614.24
2.34675,621.05,601.34
2.5645,604.71,585.68
2.869,612.15,592.85
3.03225,630.53,610.51
1.6645,623.93,604.16
0.30025,575.81,557.94
0.91775,213.97,207.07
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0.7955,239.83,232.35
2.1135,623.21,603.39
2.29175,661.11,639.72
2.3765,663.25,641.77
2.349,644.01,623.33
2.286,622.43,602.63
1.79475,539.85,523.31
2.935,679.59,657.46
0.767,413.46,401.34
0.04975,411.6,399.53
0.55525,270.21,262.03
0,5.1705,3.0915
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
1.69175,297.97,289.12
2.48075,660.35,638.99
2.5885,677.98,655.88
1.775,614.11,594.66
0.3585,459.95,446.34
1.245,522.24,506.37
0.20475,334.23,324.43
0.67475,444.9,431.8
0.78975,480.35,466.01
0.05475,216.76,209.8
0,54.841,52.153
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,3.2563,-0.8207
0,217.87,210.89
0.637,424.16,411.71
0.2945,328.51,318.88
0.74,501.05,485.96
0.22325,337.55,327.66
0,296.57,287.75
0,394.94,383.39
2.89575,710.65,687.14
1.593,618.79,599.15
0.1325,494.16,479.33
0,242.11,234.59
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,62.149,59.375
0,111.38,107.88
0,234.24,226.89
0,395.9,384.32
0.8135,610.1,590.82
0.38525,465.77,451.95
1.087,531.8,515.56
0.9935,486.42,471.86
0.07975,198.57,192.01
0,106.9,103.46
0,25.336,23.004
0,5.6531,3.5724
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,62.982,60.197
0,209.78,202.98
0,322.38,312.92
0,462.12,448.44
0,316.61,307.3
0,243.88,236.32
0.2055,457.9,444.37
2.55575,646.41,625.63
1.41525,609.99,590.7
0.12775,494.44,479.6
0,156.53,152.32
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,3.2841,-0.8207
1.5765,329.21,319.56
2.3955,646.57,625.79
2.52925,668.47,646.77
2.59725,667.7,646.05
2.2035,579.35,561.28
2.011,587.24,568.86
2.05475,590.85,572.34
2.66275,710.65,687.14
1.74175,642.53,621.95
0.1365,482.46,468.04
0,221.8,214.73
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,4.0682,-0.8207
1.29325,328.7,319.06
2.3125,644.06,623.38
2.48525,669.74,647.98
2.59775,665.16,643.62
2.723,650.54,629.61
2.902,639.84,619.37
3.0825,651.07,630.14
3.20525,660.68,639.36
1.9075,668.23,646.59
0.33175,605.84,586.74
1.0575,266.46,258.38
0,4.5564,-0.8207
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,12.068,9.8866
1.229,324.1,314.59
2.17125,623.65,603.8
2.3405,657.88,636.63
2.441,661.78,640.38
2.59125,646.21,625.46
2.80825,643.06,622.46
1.44225,532.96,516.68
0.89,473.11,459.03
0.1345,227.65,220.45
0,246.26,238.64
0.16525,275.66,267.35
0.0075,7.2225,5.127
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,7.3778,5.2608
1.191,342.2,332.18
2.287,635.99,615.65
2.4605,667.23,645.63
2.553,656.98,635.83
2.6985,644.9,624.26
2.932,640.34,619.91
3.1355,645.31,624.68
3.227,652.83,631.9
2.0245,650.64,629.8
0.33475,599.31,580.54
0.863,253.74,245.95
0,5.4455,3.3717
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,8.5445,6.4207
0.41525,279.03,270.64
1.5495,518.25,502.52
1.86575,593.8,575.19
2.40875,657.71,636.55
2.519,644.2,623.63
2.56225,629.1,609.16
2.524,633.21,613.11
2.81275,646.81,626.14
1.96825,646.13,625.49
0.3255,590.06,571.66
0.047,70.754,67.859
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,5.2152,3.1297
0,122.96,119.28
0,391.75,380.29
1.5085,615.98,596.45
2.4225,668.14,646.49
2.577,652.52,631.54
2.78525,636.83,616.5
3.02825,647.79,627.04
1.13275,415.37,403.19
1.6115,592.26,573.75
0.10525,187.93,181.58
0.3415,265.85,257.78
0.0065,8.2277,6.1231
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,6.5678,4.4661
0,76.5,73.523
0,164.8,160.46
1.4145,595.63,576.92
2.601,664.23,642.74
2.77925,653.06,632.05
2.9505,644.3,623.67
3.00875,655.3,634.22
2.38675,630.06,610.03
1.678,612.79,593.46
0.1795,442.43,429.41
0,186.91,180.57
0,9.1447,7.0291
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,13.117,10.929
1.4425,361.7,351.12
2.2265,618.54,598.92
2.469,657.27,636.11
2.536,654.12,633.12
2.673,640.37,619.95
2.84575,633.54,613.41
3.036,637.87,617.58
3.11625,645.76,625.16
2.081,636.34,616.13
0.3145,585.81,567.62
0.92675,277.59,269.23
0.005,7.5338,5.4454
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,14.479,12.269
1.2675,371.87,360.99
2.29175,630.38,610.34
2.4915,660.26,639.03
2.59775,655.15,634.16
2.6955,647.12,626.47
2.78375,638.4,618.13
2.82225,641.87,621.46
2.834,646.39,625.81
1.81825,621.3,601.75
0.22625,525.58,509.75
0,240.54,233.06
0,6.8599,4.7823
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,12.026,9.8901
0,220.13,213.1
0.251,458.03,444.51
1.1105,517.98,502.37
1.3085,582.02,564.01
1.309,583.99,565.94
1.3515,561.88,544.71
2.399,631.53,611.6
2.337,617.19,597.85
1.369,561.33,544.19
0.1855,443.89,431
0,195.96,189.48
0,7.1627,5.0873
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,10.057,7.9436
0,32.333,29.967
0,71.208,68.342
0,351.52,341.29
0.81125,561.84,544.65
0.23525,404.66,392.86
0,409.28,397.32
0,521.26,505.55
0,433.83,421.14
0,223.33,216.22
0,154.92,150.73
0,54.041,51.373
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,14.378,12.181
0.359,349.94,339.7
1.82675,611.87,592.51
2.2215,671.15,649.36
2.3535,660.35,639.03
2.44925,646.41,625.68
2.61925,652.02,631.07
2.25125,618.92,599.33
2.69425,650.78,629.9
1.81975,644,623.39
0.2395,551.55,534.58
0,233.94,226.6
0,8.459,6.3524
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,22.51,20.196
1.43825,411.33,399.28
2.5535,662,640.6
2.70875,680.32,658.17
2.787,679.24,657.16
2.90725,667.44,645.87
3.09025,660.92,639.63
3.2285,667.72,646.15
3.2985,673.65,651.84
2.30225,663.37,641.99
0.40225,624.72,604.92
0.97175,323.02,313.54
0.03125,12.839,10.686
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,18.485,16.223
1.3775,411.1,399.06
2.33275,647.27,626.46
2.43225,682.47,660.18
2.36325,698.99,676.01
2.50775,680.73,658.54
2.468,663.19,641.74
2.06,622.26,602.49
3.051,700.62,677.59
1.77275,639.12,618.66
0.14475,313.22,303.99
0,217.67,210.69
0,12.224,10.063
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,32.503,30.065
1.82475,470.35,456.37
2.60575,677.08,655.02
2.813,697.27,674.37
2.9125,694.01,671.27
2.844,673.87,651.99
3.1105,667.84,646.24
3.26625,674.3,652.44
3.301,676.53,654.58
2.33925,672.75,650.96
0.39625,612.47,593.17
0.83075,316.45,307.14
0.02125,13.751,11.589
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,33.576,31.126
1.6905,465.68,451.87
2.55325,655.2,634.09
2.731,674.72,652.83
2.8305,675.57,653.66
2.965,664.32,642.9
3.17425,659.05,637.87
3.37125,667.5,645.98
3.44375,672.47,650.75
2.5145,668.23,646.69
0.4395,622.2,602.56
1.03825,337.38,327.5
0.07275,19.605,17.387
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0.301,39.442,36.928
2.1835,497.52,482.56
2.774,666.29,644.78
2.8855,683.43,661.21
2.59475,664.13,642.74
2.419,645.43,624.84
3.1085,678.8,656.83
2.857,690.94,668.43
1.552,535.73,519.5
0.71675,396.75,385.18
0.30475,587.26,569.04
0.67525,291.76,283.06
0,5.9496,3.8737
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0.2145,44.813,42.239
2.03725,508.11,492.76
2.7785,677.78,655.74
2.9045,678.9,656.88
2.95225,673.76,651.98
3.07475,664.69,643.31
3.2115,653.25,632.38
3.33325,657.3,636.26
3.39675,661.63,640.41
2.52375,654.27,633.37
0.47125,624.34,604.67
1.10875,360.32,349.84
0.07075,21.256,19.03
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0.31675,46.963,44.365
2.1675,512.99,497.46
2.79225,662.59,641.25
2.95275,677.82,655.89
3.05,672.52,650.85
3.177,661.17,640
3.316,653.53,632.69
3.45825,659.45,638.36
3.5185,665.46,644.12
2.63125,661.65,640.48
0.5,635.93,615.82
1.15425,368.54,357.86
0.0665,21.669,19.446
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,32.584,30.152
0,324.47,314.95
0,355.54,345.14
0,422.72,410.36
0,462.43,448.84
0,415.39,403.31
0,508.26,493.08
1.47575,599.57,580.91
0.794,458.6,445.19
0.791,434.74,422.08
0.12575,335.19,325.42
0,267.61,259.51
0,5.1696,3.104
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,30.611,28.22
0,328.44,318.81
0.7105,467.69,453.87
1.7145,609.16,590.07
1.66425,616.54,597.16
0.83075,544.27,527.74
0.74775,538.25,521.98
0.09825,349.98,339.85
0,200.25,193.69
0,88.158,85.074
0,32.558,30.234
0,20.946,18.746
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,9.8094,7.6905
0,41.404,38.89
0,86.916,83.787
0,243.28,235.73
0,409.49,397.51
0,537.46,521.11
0,564.81,547.42
0,535,518.72
0,448.65,435.44
0,423.42,411
0,286.81,278.24
0,88.172,85.024
0,9.4037,7.2881
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,16.34,14.126
0,61.163,58.401
0,118.21,114.6
0,272.6,264.36
0,398.53,386.86
0,561.57,544.22
0,589.06,570.67
0,565.98,548.51
0.1595,551.98,535.04
0.7715,483.89,469.43
0.122,353.14,342.81
0,125.16,121.44
0,5.2935,3.2185
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,20.939,18.645
0,266.63,258.54
0,408.65,396.68
1.0685,570.91,553.17
1.68475,638.19,617.8
1.88925,652.64,631.69
2.06125,650.76,629.9
1.989,642.93,622.41
1.79675,612.64,593.37
1.135,531.25,515.13
0.2095,392.73,381.24
0,157.79,153.56
0,10.719,8.5909
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,27.128,24.755
0,238.09,230.66
0,380.33,369.21
0,423.31,410.89
0.316,555.1,538.08
1.47625,623.53,603.84
1.60125,618.3,598.83
1.6645,618.21,598.77
1.2925,552.84,536
0.3055,309.62,300.54
0,140.17,136.22
0,114.05,110.5
0,8.4306,6.3382
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,13.724,11.551
0,91.355,88.16
0,232.64,225.33
0,374.64,363.69
0,294.99,286.21
0,333.11,323.35
0,450.13,436.89
1.027,593.68,575.18
0.586,429.05,416.5
0.115,240.01,232.53
0,88.756,85.599
0,88.387,85.236
0,10.618,8.4982
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0.02175,71.524,68.619
2.06375,535.61,519.23
2.83475,671.7,649.92
2.94575,695.72,672.93
2.94425,695.8,673.03
2.465,652.89,631.95
1.67175,578.83,560.87
1.013,513.36,497.85
2.4225,670.61,648.94
1.404,587.46,569.15
0.20475,334.62,324.81
0,23.046,20.767
0,4.5917,-0.8207
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,68.306,65.447
1.5655,502.01,486.88
2.3365,638.23,617.83
2.04375,628.54,608.55
1.9985,631.44,611.36
2.42375,663.29,641.92
2.3585,644.16,623.58
2.4375,666.3,644.81
1.622,548.32,531.54
1.40625,555.2,538.16
0.34075,539.66,523.21
0,343.06,333.02
0,16.622,14.421
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,79.505,76.484
1.541,514.06,498.49
1.593,569.65,551.96
1.3095,544.91,528.18
0.69625,487.72,473.11
0.5655,490.09,475.4
2.49375,660.77,639.49
1.675,567.66,550.11
1.40375,528.6,512.51
1.208,531.51,515.3
0.2185,339.28,329.35
0,267.81,259.69
0,11.758,9.6084
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0.1805,73.949,71.008
2.21075,607.59,588.4
2.9235,701.03,677.98
3.095,710.64,687.14
3.1895,709.62,686.21
3.256,700.18,677.23
3.36675,692.26,669.66
3.4805,698,675.15
3.4395,697.95,675.11
2.767,697.33,674.52
0.6435,661.84,640.55
0.925,434.76,421.98
0.25,39.97,37.477
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,91.611,88.411
1.3485,508.13,492.78
2.24475,631.42,611.32
2.4525,672.26,650.51
2.65775,689.06,666.62
2.8375,682.83,660.68
3.00225,677.04,655.15
3.07875,681.53,659.46
2.95225,678.55,656.62
2.191,645.36,624.82
0.4645,551.24,534.45
0,280.32,271.92
0,22.064,19.834
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,93.905,90.671
1.6215,515.71,500.08
2.38175,636,615.79
2.65875,677.97,656.07
2.70075,678.67,656.75
2.76525,675.58,653.8
2.93875,673.85,652.16
3.00075,676.2,654.4
2.5485,653.19,632.39
2.01225,620.75,601.29
0.455,532.91,516.87
0,278.63,270.32
0,19.35,17.171
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,51.859,49.234
0,312.86,303.64
0.2705,481.7,467.44
1.33075,581.05,563.11
1.3205,592.99,574.6
1.225,606.02,587.13
1.47175,621.03,601.57
1.9095,637.5,617.38
1.8535,616.15,596.91
1.302,544.86,528.43
0.295,444.83,432
0,202.95,196.38
0,15.654,13.522
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0.443,123.52,119.83
2.16425,593.11,574.5
2.755,677.91,655.87
2.878,705.23,682.04
3.00525,703.98,680.85
3.13425,700.29,677.33
3.18075,694.53,671.83
3.25125,698,675.16
3.20625,701.64,678.62
2.58275,686.33,663.99
0.5985,627.49,607.58
0,385.54,374.26
0,32.174,29.762
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
1,145.64,141.6
2.428,622.19,602.41
3.01125,708.67,685.31
3.1625,710.65,687.14
3.30975,710.65,687.14
3.4305,710.62,687.14
3.55675,705.92,682.7
3.63675,707.08,683.8
3.64725,707.62,684.31
3.013,702.83,679.75
0.73325,668.07,646.54
0.6165,420.01,407.71
0.2435,52.051,49.412
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,22.355,20.043
0,63.436,60.645
0,159.88,155.62
1.86375,663.02,641.6
2.76775,695.95,673.17
2.918,689.33,666.88
3.0355,681.31,659.23
3.0435,678.67,656.73
2.873,671.14,649.54
2.179,636.11,615.95
0.514,552.01,535.16
0,326.24,316.67
0,27.891,25.571
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,72.748,69.826
0,323.13,313.64
0.5105,494.58,479.73
1.658,614.84,595.43
2.1065,660.34,639.11
2.27525,662.47,641.2
2.4725,665.17,643.83
2.1735,634.08,614.06
